ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MC,2020-09-20,324,324,0,0,0
MD,2020-09-20,1902,1873,0,29,0
ML,2020-09-20,22,22,0,0,0
NC,2020-09-20,161,161,0,0,0
PV,2020-09-20,474,471,0,3,0
RI,2020-09-20,95,95,0,0,0
VC,2020-09-20,322,322,0,0,0
AN,2020-09-21,1044,1042,0,2,0
AR,2020-09-21,354,354,0,0,0
AS,2020-09-21,119,119,0,0,0
CB,2020-09-21,64,64,0,0,0
CE,2020-09-21,20,20,0,0,0
CL,2020-09-21,642,637,0,5,0
CM,2020-09-21,611,611,0,0,0
CN,2020-09-21,241,241,0,0,0
CT,2020-09-21,1343,1297,0,46,0
EX,2020-09-21,236,236,0,0,0
GA,2020-09-21,250,250,0,0,0
IB,2020-09-21,128,127,0,1,0
MC,2020-09-21,488,488,0,0,0
MD,2020-09-21,3098,3024,0,74,0
ML,2020-09-21,32,32,0,0,0
NC,2020-09-21,229,229,0,0,0
PV,2020-09-21,375,369,0,6,0
RI,2020-09-21,79,78,0,0,1
VC,2020-09-21,429,429,0,0,0
AN,2020-09-22,1243,1236,0,7,0
AR,2020-09-22,308,308,0,0,0
AS,2020-09-22,145,145,0,0,0
CB,2020-09-22,53,53,0,0,0
CE,2020-09-22,21,21,0,0,0
CL,2020-09-22,720,712,0,8,0
CM,2020-09-22,704,703,0,1,0
CN,2020-09-22,171,171,0,0,0
CT,2020-09-22,1170,1165,0,5,0
EX,2020-09-22,236,236,0,0,0
GA,2020-09-22,230,230,0,0,0
IB,2020-09-22,118,117,0,1,0
MC,2020-09-22,488,488,0,0,0
MD,2020-09-22,5297,5211,0,86,0
ML,2020-09-22,42,42,0,0,0
NC,2020-09-22,196,196,0,0,0
PV,2020-09-22,411,411,0,0,0
RI,2020-09-22,81,81,0,0,0
VC,2020-09-22,476,476,0,0,0
AN,2020-09-23,1292,1283,0,9,0
AR,2020-09-23,303,302,0,1,0
AS,2020-09-23,72,72,0,0,0
CB,2020-09-23,58,58,0,0,0
CE,2020-09-23,14,14,0,0,0
CL,2020-09-23,808,805,0,3,0
CM,2020-09-23,731,731,0,0,0
CN,2020-09-23,127,125,0,2,0
CT,2020-09-23,1174,1166,0,8,0
EX,2020-09-23,202,202,0,0,0
GA,2020-09-23,193,193,0,0,0
IB,2020-09-23,102,102,0,0,0
MC,2020-09-23,434,434,0,0,0
MD,2020-09-23,4724,4627,0,97,0
ML,2020-09-23,32,32,0,0,0
NC,2020-09-23,182,182,0,0,0
PV,2020-09-23,490,489,0,1,0
RI,2020-09-23,101,99,0,1,1
VC,2020-09-23,450,450,0,0,0
AN,2020-09-24,1316,1291,0,25,0
AR,2020-09-24,357,357,0,0,0
AS,2020-09-24,67,67,0,0,0
CB,2020-09-24,26,26,0,0,0
CE,2020-09-24,18,17,0,1,0
CL,2020-09-24,857,852,0,5,0
CM,2020-09-24,673,673,0,0,0
CN,2020-09-24,166,166,0,0,0
CT,2020-09-24,878,876,0,2,0
EX,2020-09-24,243,242,0,1,0
GA,2020-09-24,174,174,0,0,0
IB,2020-09-24,98,98,0,0,0
MC,2020-09-24,574,571,0,3,0
MD,2020-09-24,4305,4171,0,134,0
ML,2020-09-24,35,35,0,0,0
NC,2020-09-24,139,139,0,0,0
PV,2020-09-24,364,361,0,3,0
RI,2020-09-24,111,110,0,0,1
VC,2020-09-24,409,409,0,0,0
AN,2020-09-25,1380,1342,0,38,0
AR,2020-09-25,342,342,0,0,0
AS,2020-09-25,63,63,0,0,0
CB,2020-09-25,66,66,0,0,0
CE,2020-09-25,21,21,0,0,0
CL,2020-09-25,827,825,0,2,0
CM,2020-09-25,690,687,0,3,0
CN,2020-09-25,157,154,0,3,0
CT,2020-09-25,1148,1146,0,2,0
EX,2020-09-25,152,152,0,0,0
GA,2020-09-25,172,172,0,0,0
IB,2020-09-25,108,108,0,0,0
MC,2020-09-25,427,425,0,2,0
MD,2020-09-25,4902,4746,0,156,0
ML,2020-09-25,30,30,0,0,0
NC,2020-09-25,168,168,0,0,0
PV,2020-09-25,286,283,0,3,0
RI,2020-09-25,78,78,0,0,0
VC,2020-09-25,440,439,0,1,0
AN,2020-09-26,1232,1216,0,16,0
AR,2020-09-26,302,302,0,0,0
AS,2020-09-26,58,58,0,0,0
CB,2020-09-26,35,35,0,0,0
CE,2020-09-26,25,25,0,0,0
CL,2020-09-26,595,594,0,1,0
CM,2020-09-26,571,569,0,2,0
CN,2020-09-26,164,163,0,1,0
CT,2020-09-26,718,717,0,1,0
EX,2020-09-26,140,139,0,1,0
GA,2020-09-26,162,162,0,0,0
IB,2020-09-26,87,87,0,0,0
MC,2020-09-26,387,386,0,1,0
MD,2020-09-26,2006,1857,0,149,0
ML,2020-09-26,25,25,0,0,0
NC,2020-09-26,130,130,0,0,0
PV,2020-09-26,396,395,0,1,0
RI,2020-09-26,60,60,0,0,0
VC,2020-09-26,363,363,0,0,0
AN,2020-09-27,747,729,0,18,0
AR,2020-09-27,308,308,0,0,0
AS,2020-09-27,134,134,0,0,0
CB,2020-09-27,43,43,0,0,0
CE,2020-09-27,14,14,0,0,0
CL,2020-09-27,397,393,0,4,0
CM,2020-09-27,409,408,0,1,0
CN,2020-09-27,146,145,0,1,0
CT,2020-09-27,640,639,0,1,0
EX,2020-09-27,123,123,0,0,0
GA,2020-09-27,175,175,0,0,0
IB,2020-09-27,76,76,0,0,0
MC,2020-09-27,358,358,0,0,0
MD,2020-09-27,1658,1514,0,144,0
ML,2020-09-27,32,32,0,0,0
NC,2020-09-27,147,146,0,1,0
PV,2020-09-27,379,376,0,3,0
RI,2020-09-27,81,80,0,0,1
VC,2020-09-27,260,260,0,0,0
AN,2020-09-28,926,877,0,49,0
AR,2020-09-28,321,321,0,0,0
AS,2020-09-28,82,82,0,0,0
CB,2020-09-28,40,40,0,0,0
CE,2020-09-28,31,30,0,0,1
CL,2020-09-28,609,601,0,8,0
CM,2020-09-28,582,580,0,2,0
CN,2020-09-28,143,143,0,0,0
CT,2020-09-28,1296,1292,0,4,0
EX,2020-09-28,150,149,0,1,0
GA,2020-09-28,205,205,0,0,0
IB,2020-09-28,85,84,0,1,0
MC,2020-09-28,395,394,0,1,0
MD,2020-09-28,2792,2469,0,323,0
ML,2020-09-28,32,32,0,0,0
NC,2020-09-28,209,208,0,1,0
PV,2020-09-28,427,425,0,2,0
RI,2020-09-28,96,95,0,0,1
VC,2020-09-28,421,421,0,0,0
AN,2020-09-29,1249,1192,0,57,0
AR,2020-09-29,339,337,0,2,0
AS,2020-09-29,141,141,0,0,0
CB,2020-09-29,50,50,0,0,0
CE,2020-09-29,20,20,0,0,0
CL,2020-09-29,818,812,0,6,0
CM,2020-09-29,489,482,0,7,0
CN,2020-09-29,159,159,0,0,0
CT,2020-09-29,1401,1398,0,3,0
EX,2020-09-29,214,211,0,3,0
GA,2020-09-29,202,202,0,0,0
IB,2020-09-29,78,77,0,1,0
MC,2020-09-29,381,381,0,0,0
MD,2020-09-29,3792,3423,0,369,0
ML,2020-09-29,36,36,0,0,0
NC,2020-09-29,187,187,0,0,0
PV,2020-09-29,420,418,0,2,0
RI,2020-09-29,76,76,0,0,0
VC,2020-09-29,400,400,0,0,0
AN,2020-09-30,1373,1286,0,87,0
AR,2020-09-30,310,310,0,0,0
AS,2020-09-30,114,114,0,0,0
CB,2020-09-30,42,42,0,0,0
CE,2020-09-30,13,13,0,0,0
CL,2020-09-30,800,787,0,13,0
CM,2020-09-30,631,622,0,9,0
CN,2020-09-30,148,146,0,2,0
CT,2020-09-30,1379,1376,0,3,0
EX,2020-09-30,196,194,0,0,2
GA,2020-09-30,230,230,0,0,0
IB,2020-09-30,55,55,0,0,0
MC,2020-09-30,448,446,0,2,0
MD,2020-09-30,2987,2484,0,503,0
ML,2020-09-30,41,41,0,0,0
NC,2020-09-30,201,199,0,2,0
PV,2020-09-30,328,322,0,6,0
RI,2020-09-30,86,84,0,1,1
VC,2020-09-30,458,458,0,0,0
AN,2020-10-01,1168,1079,0,89,0
AR,2020-10-01,367,363,0,4,0
AS,2020-10-01,105,105,0,0,0
CB,2020-10-01,63,63,0,0,0
CE,2020-10-01,21,20,0,1,0
CL,2020-10-01,885,868,0,17,0
CM,2020-10-01,620,610,0,10,0
CN,2020-10-01,163,162,0,1,0
CT,2020-10-01,1587,1581,0,6,0
EX,2020-10-01,194,194,0,0,0
GA,2020-10-01,264,264,0,0,0
IB,2020-10-01,177,177,0,0,0
MC,2020-10-01,398,397,0,1,0
MD,2020-10-01,2720,2161,0,559,0
ML,2020-10-01,38,38,0,0,0
NC,2020-10-01,225,221,0,4,0
PV,2020-10-01,277,276,0,1,0
RI,2020-10-01,79,79,0,0,0
VC,2020-10-01,458,454,0,4,0
AN,2020-10-02,1562,1414,0,148,0
AR,2020-10-02,405,402,0,3,0
AS,2020-10-02,89,89,0,0,0
CB,2020-10-02,31,31,0,0,0
CE,2020-10-02,22,22,0,0,0
CL,2020-10-02,860,849,0,11,0
CM,2020-10-02,637,615,0,22,0
CN,2020-10-02,151,146,0,3,2
CT,2020-10-02,1704,1689,0,15,0
EX,2020-10-02,160,152,0,7,1
GA,2020-10-02,218,218,0,0,0
IB,2020-10-02,158,156,2,0,0
MC,2020-10-02,417,412,0,5,0
MD,2020-10-02,3001,2271,0,730,0
ML,2020-10-02,38,37,0,1,0
NC,2020-10-02,193,193,0,0,0
PV,2020-10-02,342,341,0,1,0
RI,2020-10-02,71,70,0,0,1
VC,2020-10-02,444,443,0,1,0
AN,2020-10-03,1113,1021,0,92,0
AR,2020-10-03,333,333,0,0,0
AS,2020-10-03,115,115,0,0,0
CB,2020-10-03,40,40,0,0,0
CE,2020-10-03,17,17,0,0,0
CL,2020-10-03,554,528,0,26,0
CM,2020-10-03,480,460,0,20,0
CN,2020-10-03,135,134,0,1,0
CT,2020-10-03,980,959,0,21,0
EX,2020-10-03,130,129,0,1,0
GA,2020-10-03,211,211,0,0,0
IB,2020-10-03,134,134,0,0,0
MC,2020-10-03,397,392,0,5,0
MD,2020-10-03,1754,1186,0,568,0
ML,2020-10-03,35,34,0,1,0
NC,2020-10-03,208,201,0,7,0
PV,2020-10-03,409,403,0,6,0
RI,2020-10-03,75,75,0,0,0
VC,2020-10-03,391,391,0,0,0
AN,2020-10-04,988,902,0,86,0
AR,2020-10-04,340,338,0,2,0
AS,2020-10-04,116,116,0,0,0
CB,2020-10-04,36,36,0,0,0
CE,2020-10-04,17,17,0,0,0
CL,2020-10-04,779,746,0,33,0
CM,2020-10-04,380,360,0,20,0
CN,2020-10-04,92,92,0,0,0
CT,2020-10-04,869,862,0,7,0
EX,2020-10-04,151,148,0,2,1
GA,2020-10-04,250,250,0,0,0
IB,2020-10-04,90,90,0,0,0
MC,2020-10-04,372,370,0,2,0
MD,2020-10-04,1446,847,0,599,0
ML,2020-10-04,34,33,0,1,0
NC,2020-10-04,227,223,0,4,0
PV,2020-10-04,438,435,0,3,0
RI,2020-10-04,68,68,0,0,0
VC,2020-10-04,365,365,0,0,0
AN,2020-10-05,1492,1286,0,206,0
AR,2020-10-05,414,408,0,6,0
AS,2020-10-05,125,125,0,0,0
CB,2020-10-05,31,31,0,0,0
CE,2020-10-05,29,29,0,0,0
CL,2020-10-05,1066,1005,0,61,0
CM,2020-10-05,615,588,0,27,0
CN,2020-10-05,117,114,0,3,0
CT,2020-10-05,1815,1811,0,4,0
EX,2020-10-05,178,173,1,3,1
GA,2020-10-05,426,426,0,0,0
IB,2020-10-05,122,122,0,0,0
MC,2020-10-05,454,441,0,13,0
MD,2020-10-05,2512,1413,0,1099,0
ML,2020-10-05,55,54,0,1,0
NC,2020-10-05,311,298,0,13,0
PV,2020-10-05,454,449,0,5,0
RI,2020-10-05,78,75,0,1,2
VC,2020-10-05,575,575,0,0,0
AN,2020-10-06,1999,1671,0,328,0
AR,2020-10-06,493,490,0,3,0
AS,2020-10-06,225,225,0,0,0
CB,2020-10-06,61,61,0,0,0
CE,2020-10-06,20,20,0,0,0
CL,2020-10-06,1130,1063,0,67,0
CM,2020-10-06,665,621,0,44,0
CN,2020-10-06,118,117,0,1,0
CT,2020-10-06,2058,2049,0,9,0
EX,2020-10-06,203,200,0,3,0
GA,2020-10-06,363,363,0,0,0
IB,2020-10-06,116,116,0,0,0
MC,2020-10-06,468,458,0,9,1
MD,2020-10-06,2619,1665,0,954,0
ML,2020-10-06,42,41,0,1,0
NC,2020-10-06,322,310,0,12,0
PV,2020-10-06,580,578,0,2,0
RI,2020-10-06,143,140,0,1,2
VC,2020-10-06,629,628,0,1,0
AN,2020-10-07,2019,1681,0,338,0
AR,2020-10-07,502,492,0,10,0
AS,2020-10-07,234,234,0,0,0
CB,2020-10-07,65,65,0,0,0
CE,2020-10-07,23,23,0,0,0
CL,2020-10-07,1040,994,0,46,0
CM,2020-10-07,627,579,0,48,0
CN,2020-10-07,127,126,0,1,0
CT,2020-10-07,2088,2083,0,5,0
EX,2020-10-07,174,173,0,1,0
GA,2020-10-07,309,309,0,0,0
IB,2020-10-07,108,107,0,1,0
MC,2020-10-07,486,476,0,10,0
MD,2020-10-07,2459,1402,0,1057,0
ML,2020-10-07,49,49,0,0,0
NC,2020-10-07,365,355,0,10,0
PV,2020-10-07,563,560,0,3,0
RI,2020-10-07,110,108,0,2,0
VC,2020-10-07,567,567,0,0,0
AN,2020-10-08,2262,1932,0,330,0
AR,2020-10-08,485,476,0,9,0
AS,2020-10-08,164,164,0,0,0
CB,2020-10-08,46,46,0,0,0
CE,2020-10-08,34,34,0,0,0
CL,2020-10-08,906,859,0,47,0
CM,2020-10-08,639,586,0,53,0
CN,2020-10-08,134,131,0,3,0
CT,2020-10-08,2459,2450,0,8,1
EX,2020-10-08,215,207,0,7,1
GA,2020-10-08,329,329,0,0,0
IB,2020-10-08,110,109,0,1,0
MC,2020-10-08,425,407,0,18,0
MD,2020-10-08,2346,1409,0,937,0
ML,2020-10-08,61,56,0,5,0
NC,2020-10-08,319,309,0,10,0
PV,2020-10-08,369,366,0,3,0
RI,2020-10-08,105,103,0,1,1
VC,2020-10-08,676,676,0,0,0
AN,2020-10-09,2331,1855,0,476,0
AR,2020-10-09,546,534,0,12,0
AS,2020-10-09,145,145,0,0,0
CB,2020-10-09,63,63,0,0,0
CE,2020-10-09,24,24,0,0,0
CL,2020-10-09,880,850,1,29,0
CM,2020-10-09,721,654,0,67,0
CN,2020-10-09,128,125,0,3,0
CT,2020-10-09,2741,2733,0,8,0
EX,2020-10-09,232,224,0,8,0
GA,2020-10-09,289,289,0,0,0
IB,2020-10-09,125,125,0,0,0
MC,2020-10-09,500,481,0,19,0
MD,2020-10-09,2457,1433,0,1024,0
ML,2020-10-09,49,48,0,1,0
NC,2020-10-09,363,348,0,15,0
PV,2020-10-09,536,534,0,2,0
RI,2020-10-09,118,116,0,2,0
VC,2020-10-09,611,611,0,0,0
AN,2020-10-10,1675,1388,0,287,0
AR,2020-10-10,521,497,0,24,0
AS,2020-10-10,186,186,0,0,0
CB,2020-10-10,59,59,0,0,0
CE,2020-10-10,30,30,0,0,0
CL,2020-10-10,904,861,0,43,0
CM,2020-10-10,582,524,0,58,0
CN,2020-10-10,124,122,0,2,0
CT,2020-10-10,1796,1794,0,2,0
EX,2020-10-10,204,198,0,6,0
GA,2020-10-10,276,276,0,0,0
IB,2020-10-10,124,124,0,0,0
MC,2020-10-10,412,395,0,17,0
MD,2020-10-10,1668,879,0,789,0
ML,2020-10-10,57,55,0,2,0
NC,2020-10-10,318,307,0,11,0
PV,2020-10-10,414,411,0,3,0
RI,2020-10-10,110,107,0,3,0
VC,2020-10-10,530,528,0,2,0
AN,2020-10-11,1077,814,0,263,0
AR,2020-10-11,459,445,0,14,0
AS,2020-10-11,189,189,0,0,0
CB,2020-10-11,59,59,0,0,0
CE,2020-10-11,22,22,0,0,0
CL,2020-10-11,656,584,0,72,0
CM,2020-10-11,409,357,0,52,0
CN,2020-10-11,98,96,0,2,0
CT,2020-10-11,1414,1413,0,1,0
EX,2020-10-11,202,199,1,2,0
GA,2020-10-11,242,241,0,1,0
IB,2020-10-11,116,116,0,0,0
MC,2020-10-11,406,394,0,12,0
MD,2020-10-11,1394,721,0,673,0
ML,2020-10-11,41,40,0,1,0
NC,2020-10-11,293,285,0,8,0
PV,2020-10-11,647,646,0,1,0
RI,2020-10-11,109,104,0,5,0
VC,2020-10-11,452,451,0,1,0
AN,2020-10-12,1134,834,0,300,0
AR,2020-10-12,436,416,0,20,0
AS,2020-10-12,198,198,0,0,0
CB,2020-10-12,70,70,0,0,0
CE,2020-10-12,18,17,0,1,0
CL,2020-10-12,985,913,0,72,0
CM,2020-10-12,510,455,0,55,0
CN,2020-10-12,100,98,0,2,0
CT,2020-10-12,1794,1793,0,0,1
EX,2020-10-12,206,196,1,9,0
GA,2020-10-12,374,374,0,0,0
IB,2020-10-12,122,121,0,1,0
MC,2020-10-12,500,468,0,32,0
MD,2020-10-12,1651,812,0,839,0
ML,2020-10-12,73,70,0,3,0
NC,2020-10-12,398,383,0,15,0
PV,2020-10-12,816,814,0,2,0
RI,2020-10-12,140,129,0,10,1
VC,2020-10-12,608,608,0,0,0
AN,2020-10-13,1925,1333,0,592,0
AR,2020-10-13,555,519,0,36,0
AS,2020-10-13,214,214,0,0,0
CB,2020-10-13,117,117,0,0,0
CE,2020-10-13,34,34,0,0,0
CL,2020-10-13,1151,1012,0,139,0
CM,2020-10-13,712,606,0,106,0
CN,2020-10-13,109,108,0,1,0
CT,2020-10-13,2951,2943,0,6,2
EX,2020-10-13,281,272,0,9,0
GA,2020-10-13,368,368,0,0,0
IB,2020-10-13,135,135,0,0,0
MC,2020-10-13,539,494,0,45,0
MD,2020-10-13,2344,1191,0,1153,0
ML,2020-10-13,64,63,0,1,0
NC,2020-10-13,406,393,0,13,0
PV,2020-10-13,864,861,0,3,0
RI,2020-10-13,153,147,0,4,2
VC,2020-10-13,717,715,0,2,0
AN,2020-10-14,2948,2197,0,751,0
AR,2020-10-14,708,655,0,53,0
AS,2020-10-14,277,277,0,0,0
CB,2020-10-14,169,169,0,0,0
CE,2020-10-14,45,45,0,0,0
CL,2020-10-14,1203,1136,0,67,0
CM,2020-10-14,765,666,0,99,0
CN,2020-10-14,107,106,0,1,0
CT,2020-10-14,3340,3328,0,9,3
EX,2020-10-14,280,265,2,13,0
GA,2020-10-14,433,433,0,0,0
IB,2020-10-14,146,144,2,0,0
MC,2020-10-14,623,581,0,42,0
MD,2020-10-14,2215,1266,0,949,0
ML,2020-10-14,69,65,0,4,0
NC,2020-10-14,419,393,0,26,0
PV,2020-10-14,732,730,0,2,0
RI,2020-10-14,147,137,0,10,0
VC,2020-10-14,929,926,0,3,0
AN,2020-10-15,3222,2446,0,776,0
AR,2020-10-15,760,660,0,100,0
AS,2020-10-15,259,259,0,0,0
CB,2020-10-15,67,67,0,0,0
CE,2020-10-15,42,41,0,1,0
CL,2020-10-15,1143,1054,0,89,0
CM,2020-10-15,818,705,0,113,0
CN,2020-10-15,114,111,0,3,0
CT,2020-10-15,3566,3547,0,14,5
EX,2020-10-15,304,293,1,10,0
GA,2020-10-15,405,405,0,0,0
IB,2020-10-15,112,111,1,0,0
MC,2020-10-15,560,520,0,40,0
MD,2020-10-15,2175,1135,0,1040,0
ML,2020-10-15,79,74,0,5,0
NC,2020-10-15,349,330,0,19,0
PV,2020-10-15,673,668,0,5,0
RI,2020-10-15,166,154,0,12,0
VC,2020-10-15,841,837,0,4,0
AN,2020-10-16,3220,2420,0,800,0
AR,2020-10-16,820,675,0,145,0
AS,2020-10-16,209,209,0,0,0
CB,2020-10-16,89,89,0,0,0
CE,2020-10-16,39,37,0,2,0
CL,2020-10-16,1255,1115,0,140,0
CM,2020-10-16,787,655,0,132,0
CN,2020-10-16,146,144,0,2,0
CT,2020-10-16,3848,3829,0,12,7
EX,2020-10-16,294,266,1,27,0
GA,2020-10-16,422,422,0,0,0
IB,2020-10-16,160,157,0,3,0
MC,2020-10-16,646,581,1,64,0
MD,2020-10-16,2419,1278,0,1141,0
ML,2020-10-16,93,92,0,1,0
NC,2020-10-16,361,343,0,18,0
PV,2020-10-16,653,647,0,6,0
RI,2020-10-16,201,186,0,15,0
VC,2020-10-16,902,895,0,7,0
AN,2020-10-17,2508,1975,0,533,0
AR,2020-10-17,691,555,0,136,0
AS,2020-10-17,181,181,0,0,0
CB,2020-10-17,139,139,0,0,0
CE,2020-10-17,42,38,0,4,0
CL,2020-10-17,1306,1169,0,137,0
CM,2020-10-17,536,449,0,87,0
CN,2020-10-17,108,108,0,0,0
CT,2020-10-17,2577,2564,0,5,8
EX,2020-10-17,379,357,1,21,0
GA,2020-10-17,471,471,0,0,0
IB,2020-10-17,135,133,0,2,0
MC,2020-10-17,649,583,0,66,0
MD,2020-10-17,1531,784,0,747,0
ML,2020-10-17,77,76,0,1,0
NC,2020-10-17,326,308,0,18,0
PV,2020-10-17,775,774,0,1,0
RI,2020-10-17,151,135,0,16,0
VC,2020-10-17,860,852,0,8,0
AN,2020-10-18,1461,979,0,482,0
AR,2020-10-18,709,514,0,195,0
AS,2020-10-18,270,270,0,0,0
CB,2020-10-18,194,194,0,0,0
CE,2020-10-18,39,37,0,2,0
CL,2020-10-18,1214,1069,0,145,0
CM,2020-10-18,599,510,0,89,0
CN,2020-10-18,120,118,0,2,0
CT,2020-10-18,2289,2285,0,2,2
EX,2020-10-18,245,208,3,34,0
GA,2020-10-18,421,421,0,0,0
IB,2020-10-18,125,122,0,3,0
MC,2020-10-18,553,466,0,87,0
MD,2020-10-18,1293,529,0,764,0
ML,2020-10-18,64,61,0,3,0
NC,2020-10-18,362,343,0,19,0
PV,2020-10-18,969,965,0,4,0
RI,2020-10-18,142,113,0,29,0
VC,2020-10-18,779,777,0,2,0
AN,2020-10-19,2870,1853,0,1017,0
AR,2020-10-19,987,749,0,238,0
AS,2020-10-19,326,326,0,0,0
CB,2020-10-19,152,152,0,0,0
CE,2020-10-19,64,58,0,6,0
CL,2020-10-19,1682,1479,0,203,0
CM,2020-10-19,814,648,0,166,0
CN,2020-10-19,111,111,0,0,0
CT,2020-10-19,4554,4549,0,5,0
EX,2020-10-19,380,315,3,62,0
GA,2020-10-19,588,588,0,0,0
IB,2020-10-19,218,209,0,9,0
MC,2020-10-19,734,609,0,124,1
MD,2020-10-19,2278,967,0,1311,0
ML,2020-10-19,86,83,0,3,0
NC,2020-10-19,513,474,0,39,0
PV,2020-10-19,1174,1167,0,7,0
RI,2020-10-19,190,169,0,19,2
VC,2020-10-19,1090,1078,0,12,0
AN,2020-10-20,3465,2354,0,1111,0
AR,2020-10-20,1098,820,0,278,0
AS,2020-10-20,384,384,0,0,0
CB,2020-10-20,183,183,0,0,0
CE,2020-10-20,44,38,0,6,0
CL,2020-10-20,1751,1482,0,269,0
CM,2020-10-20,908,766,0,142,0
CN,2020-10-20,135,133,0,2,0
CT,2020-10-20,5178,5161,0,17,0
EX,2020-10-20,494,444,1,49,0
GA,2020-10-20,672,672,0,0,0
IB,2020-10-20,192,184,0,8,0
MC,2020-10-20,720,600,0,120,0
MD,2020-10-20,2306,1119,0,1187,0
ML,2020-10-20,79,69,0,10,0
NC,2020-10-20,501,455,0,46,0
PV,2020-10-20,1172,1160,0,12,0
RI,2020-10-20,208,193,0,15,0
VC,2020-10-20,1150,1135,0,15,0
AN,2020-10-21,4061,2772,0,1289,0
AR,2020-10-21,1121,816,0,305,0
AS,2020-10-21,303,303,0,0,0
CB,2020-10-21,172,172,0,0,0
CE,2020-10-21,43,39,0,4,0
CL,2020-10-21,1525,1343,0,182,0
CM,2020-10-21,945,801,0,144,0
CN,2020-10-21,125,124,0,1,0
CT,2020-10-21,5380,5375,0,5,0
EX,2020-10-21,472,405,1,66,0
GA,2020-10-21,624,624,0,0,0
IB,2020-10-21,216,210,4,2,0
MC,2020-10-21,767,643,0,123,1
MD,2020-10-21,1958,1003,0,955,0
ML,2020-10-21,90,78,0,12,0
NC,2020-10-21,407,355,0,52,0
PV,2020-10-21,993,988,0,5,0
RI,2020-10-21,196,186,0,10,0
VC,2020-10-21,1092,1071,0,21,0
AN,2020-10-22,4019,2795,0,1224,0
AR,2020-10-22,1082,802,0,280,0
AS,2020-10-22,248,248,0,0,0
CB,2020-10-22,155,155,0,0,0
CE,2020-10-22,52,40,0,12,0
CL,2020-10-22,1417,1245,0,172,0
CM,2020-10-22,895,743,0,152,0
CN,2020-10-22,123,122,0,1,0
CT,2020-10-22,5178,5176,0,2,0
EX,2020-10-22,416,356,2,57,1
GA,2020-10-22,639,639,0,0,0
IB,2020-10-22,198,195,0,3,0
MC,2020-10-22,742,650,0,91,1
MD,2020-10-22,1785,881,0,904,0
ML,2020-10-22,77,68,0,9,0
NC,2020-10-22,364,324,0,40,0
PV,2020-10-22,938,930,0,8,0
RI,2020-10-22,173,155,0,18,0
VC,2020-10-22,985,966,0,19,0
AN,2020-10-23,4366,3085,0,1281,0
AR,2020-10-23,1079,756,0,323,0
AS,2020-10-23,242,242,0,0,0
CB,2020-10-23,137,137,0,0,0
CE,2020-10-23,43,28,0,15,0
CL,2020-10-23,1451,1205,0,246,0
CM,2020-10-23,955,806,0,149,0
CN,2020-10-23,88,83,0,5,0
CT,2020-10-23,4981,4975,0,6,0
EX,2020-10-23,489,421,1,66,1
GA,2020-10-23,555,555,0,0,0
IB,2020-10-23,185,181,0,4,0
MC,2020-10-23,809,684,1,124,0
MD,2020-10-23,2250,1097,0,1153,0
ML,2020-10-23,86,65,0,21,0
NC,2020-10-23,334,295,0,39,0
PV,2020-10-23,938,933,0,5,0
RI,2020-10-23,191,184,0,7,0
VC,2020-10-23,940,922,0,18,0
AN,2020-10-24,2977,2294,0,683,0
AR,2020-10-24,1011,723,0,288,0
AS,2020-10-24,346,346,0,0,0
CB,2020-10-24,169,169,0,0,0
CE,2020-10-24,48,21,0,27,0
CL,2020-10-24,1423,1227,0,196,0
CM,2020-10-24,677,570,0,107,0
CN,2020-10-24,124,118,0,6,0
CT,2020-10-24,2765,2765,0,0,0
EX,2020-10-24,520,460,7,52,1
GA,2020-10-24,692,692,0,0,0
IB,2020-10-24,181,174,0,7,0
MC,2020-10-24,637,543,1,92,1
MD,2020-10-24,1081,502,0,579,0
ML,2020-10-24,80,76,0,4,0
NC,2020-10-24,317,256,0,61,0
PV,2020-10-24,1058,1053,0,5,0
RI,2020-10-24,150,136,0,14,0
VC,2020-10-24,812,791,0,21,0
AN,2020-10-25,1686,1110,0,576,0
AR,2020-10-25,925,636,0,289,0
AS,2020-10-25,410,410,0,0,0
CB,2020-10-25,173,173,0,0,0
CE,2020-10-25,42,14,0,28,0
CL,2020-10-25,1426,1212,0,214,0
CM,2020-10-25,692,590,0,102,0
CN,2020-10-25,71,66,0,4,1
CT,2020-10-25,2309,2309,0,0,0
EX,2020-10-25,422,359,1,62,0
GA,2020-10-25,624,624,0,0,0
IB,2020-10-25,172,169,0,3,0
MC,2020-10-25,510,409,2,97,2
MD,2020-10-25,957,366,0,591,0
ML,2020-10-25,44,37,0,7,0
NC,2020-10-25,307,235,0,72,0
PV,2020-10-25,1146,1141,0,5,0
RI,2020-10-25,125,121,0,4,0
VC,2020-10-25,603,588,0,15,0
AN,2020-10-26,3210,1985,0,1225,0
AR,2020-10-26,1022,655,0,367,0
AS,2020-10-26,446,446,0,0,0
CB,2020-10-26,168,168,0,0,0
CE,2020-10-26,46,10,0,36,0
CL,2020-10-26,1717,1500,0,217,0
CM,2020-10-26,843,714,0,129,0
CN,2020-10-26,107,103,0,4,0
CT,2020-10-26,3943,3938,0,5,0
EX,2020-10-26,493,414,1,76,2
GA,2020-10-26,669,669,0,0,0
